-2.61054574992012,1.15598994621956,0.011182525672593
-2.59022392064222,1.15876402394505,0.011644856561456
-2.54921659534625,1.16428361008912,0.012577916363616
-2.48575899388417,1.17283744084073,0.013978743251982
-2.41919867549332,1.18216642991378,0.015345088589692
-2.34760808770536,1.19313703717301,0.016610482924939
-2.26857880705482,1.2071378888402,0.017639645002636
-2.17762714122843,1.22739335446676,0.018068512606214
-2.09064900468108,1.25407740221273,0.01721315826078
-2.02103828722799,1.27898098653833,0.015832852017342
-1.96073158281087,1.3012629449246,0.014385271585996
-1.90583985685021,1.32092890891086,0.013016703507565
-1.85339712278489,1.33794672492308,0.011831876915366
-1.80126693791334,1.35204264045121,0.010927009845283
-1.74733124644271,1.36259907930563,0.010432311700538
-1.68896502960205,1.36833597041247,0.010559357254982
-1.62491704822726,1.36874413270954,0.011233749397504
-1.5529824437074,1.3627277392229,0.012316500745349
-1.46979004529989,1.34833533504105,0.013649486312853
-1.36984191010583,1.32092054463939,0.014195469557196
-1.27356407481247,1.28317008744533,0.013565104857938
-1.18792282492867,1.23949575328657,0.012869523017006
-1.10567836964595,1.18864317505827,0.012531343419532
-1.02199848108517,1.13272731160021,0.012352355359718
-0.93238943666526,1.07369120607841,0.012224106160588
-0.83663183813452,1.01514137268473,0.012042790424922
-0.73839114272289,0.95866458404891,0.011823029014145
-0.63930922103598,0.90460719379599,0.011573234686838
-0.54018399070067,0.85297038668161,0.011299124256277
-0.44134761556007,0.80306614414527,0.0110124014703
-0.34299133301573,0.75432213488956,0.010722793415907
-0.2452700666135,0.7063707429675,0.010437198370964
-0.14833631589791,0.65894553865119,0.010161612992934
-0.052442848065093,0.61173398039783,0.009903819250267
0.042321473139516,0.56490465313986,0.009665366606021
0.13626354268149,0.51900626431895,0.009439573694409
0.22976442145533,0.47437624975119,0.009220621751054
0.3232329681855,0.43125708724528,0.009002619998864
0.41701383073772,0.38978847029006,0.008780705345402
0.51134037738821,0.35000672510751,0.008551176811558
0.60640635952174,0.31206939258747,0.008311760228231
0.70237506112754,0.27630231693318,0.008060058300486
0.7993548808417,0.24319942272391,0.007793168519292
